Player_initial_last,tournament id,player id,DK_Hole_FP,DK_Streak_Bonus_FP,FD_Hole_FP,FD_Streak_Bonus_FP,player,tournament name,date,season,final position,DK_Finish_FP,FD_Finish_FP,DK_Total_FP,FD_Total_FP,major,made_cut,course,Finish,Score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
S. Stefani,401056515,4643,49.5,0,41.2,16.2,Shawn Stefani,Genesis Open,2/14/2019,2019,64,0,0,49.5,57.4,0,1,"Riviera - Pacific Palisades, CA",T64,5,-0.81,0.4,-0.28,-0.27,-0.16,-0.97
S. Stefani,401056517,4643,71,3,70.1,14.3,Shawn Stefani,Puerto Rico Open,2/24/2019,2019,6,12,12,86,96.4,0,1,"Coco Beach - Rio Grande, Puero Rico",NA,NA,NA,NA,NA,NA,NA,NA
S. Stefani,401056520,4643,22,0,14.5,0,Shawn Stefani,The Honda Classic,3/3/2019,2019,NA,0,0,22,14.5,0,0,"PGA National - Palm Beach Gardens, FL",CUT,5,0.07,-0.56,-1.29,0.46,-1.39,-1.32
S. Stefani,401056523,4643,59.5,0,52.7,10.6,Shawn Stefani,Valspar Championship,3/24/2019,2019,30,3,2,62.5,65.3,0,1,"Innisbrook - Palm Harbor, FL",T30,E,-0.48,0.01,1.47,-0.08,1.39,0.91
S. Stefani,401056525,4643,62.5,6,59.5,5.5,Shawn Stefani,Corales Puntacana Resort & Club Championship,3/31/2019,2019,44,1,0,69.5,65,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA
S. Stefani,401056526,4643,29.5,0,24.8,19.6,Shawn Stefani,Valero Texas Open,4/7/2019,2019,NA,0,0,29.5,44.4,0,0,"TPC San Antonio - San Antonio, TX",CUT,1,0.16,-0.75,-0.43,-0.01,-1.19,-1.02
S. Stefani,401056548,4643,82,3,77.3,25.2,Shawn Stefani,John Deere Classic,7/14/2019,2019,33,2,1,87,103.5,0,1,"TPC Deere Run - Silvis, IL",T33,-11,0.41,0.95,0.02,-0.27,0.7,1.11
S. Stefani,401056549,4643,36,0,33.4,14,Shawn Stefani,Travelers Championship,6/23/2019,2019,NA,0,0,36,47.4,0,0,"TPC River Highlands - Cromwell, CT",MDF,E,-1.16,0.93,1.38,-1.39,0.92,-0.23
S. Stefani,401056550,4643,70,6,63.8,20.1,Shawn Stefani,Wells Fargo Championship,5/5/2019,2019,13,6,5,82,88.9,0,1,"Quail Hollow - Charlotte, NC",T13,-6,1.47,0.07,1.51,-0.98,0.61,2.09
S. Stefani,401056551,4643,83,9,79.9,16,Shawn Stefani,AT&T Byron Nelson,5/12/2019,2019,20,5,4,97,99.9,0,1,"Trinity Forest - Dallas, TX",T20,-13,0.34,0.07,1.46,-0.31,1.22,1.56
S. Stefani,401056553,4643,19,0,12.4,10,Shawn Stefani,Charles Schwab Challenge,5/26/2019,2019,NA,0,0,19,22.4,0,0,"Colonial - Ft. Worth, TX",CUT,6,-2.42,-0.37,0.88,-0.13,0.37,-2.05
S. Stefani,401056555,4643,19,0,12.4,5,Shawn Stefani,RBC Canadian Open,6/9/2019,2019,NA,0,0,19,17.4,0,0,"Hamilton - Hamilton, Ontario, Canada",CUT,6,-1.6,-0.98,0.69,-1.63,-1.92,-3.52
S. Stefani,401056557,4643,79.5,3,75.8,25.6,Shawn Stefani,Rocket Mortgage Classic,6/30/2019,2019,35,2,1,84.5,102.4,0,1,"Detroit Golf Club - Detroit, MI",NA,NA,NA,NA,NA,NA,NA,NA
S. Stefani,401056558,4643,81,10,79.2,18.6,Shawn Stefani,3M Open,7/7/2019,2019,15,6,5,97,102.8,0,1,"TPC Twin Cities - Blaine, MN",T15,-14,0.82,0.13,0.17,0.63,0.93,1.75
S. Straka,401056252,8961,72,6,64.5,15.7,Sepp Straka,Safeway Open,10/7/2018,2019,46,1,0,79,80.2,0,1,"Silverado - Napa, CA",T46,-4,1.64,-0.63,-0.84,0.19,-1.28,0.36
S. Straka,401056503,8961,28.5,0,25.7,9.6,Sepp Straka,Sanderson Farms Championship,10/28/2018,2019,NA,0,0,28.5,35.3,0,0,"Country Club of Jackson - Jackson, MS",CUT,E,-1.07,-1.45,1.95,0.28,0.78,-0.29
S. Straka,401056506,8961,15,0,3.9,10,Sepp Straka,The RSM Classic,11/18/2018,2019,NA,0,0,15,13.9,0,0,"Sea Island - Sea Island, GA",CUT,11,-0.03,-0.78,0.26,-1.31,-1.82,-1.86
S. Straka,401056511,8961,26,0,20.6,5,Sepp Straka,Desert Classic,1/20/2019,2019,NA,0,0,26,25.6,0,0,"La Quinta CC - La Quinta, CA",CUT,-2,2.03,0.37,0.01,0.87,1.24,3.27
S. Straka,401056512,8961,84.5,9,78.6,50.5,Sepp Straka,Farmers Insurance Open,2/27/2019,2019,13,6,5,99.5,134.1,0,1,"Torrey Pines - La Jolla, CA",T13,-11,1.77,0.08,-0.1,0.68,0.66,2.43
S. Straka,401056514,8961,31,0,18.9,10.6,Sepp Straka,AT&T Pebble Beach Pro-Am,2/11/2019,2019,NA,0,0,31,29.5,0,0,"Spyglass Hill - Pebble Beach, CA",CUT,11,-1.27,-0.63,-2.64,0.51,-2.77,-4.04
S. Straka,401056517,8961,72.5,3,67.5,12,Sepp Straka,Puerto Rico Open,2/24/2019,2019,16,5,4,80.5,83.5,0,1,"Coco Beach - Rio Grande, Puero Rico",NA,NA,NA,NA,NA,NA,NA,NA
S. Straka,401056520,8961,19.5,0,16.8,0,Sepp Straka,The Honda Classic,3/3/2019,2019,NA,0,0,19.5,16.8,0,0,"PGA National - Palm Beach Gardens, FL",CUT,3,-0.72,0.18,1.47,-1.25,0.41,-0.32
S. Straka,401056523,8961,56,3,47.5,30.7,Sepp Straka,Valspar Championship,3/24/2019,2019,46,1,0,60,78.2,0,1,"Innisbrook - Palm Harbor, FL",T46,3,1.12,-0.57,-0.21,-0.19,-0.96,0.16
S. Straka,401056525,8961,78,3,72.3,30,Sepp Straka,Corales Puntacana Resort & Club Championship,3/31/2019,2019,26,3,2,84,104.3,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA
S. Straka,401056526,8961,30.5,0,26.3,9,Sepp Straka,Valero Texas Open,4/7/2019,2019,NA,0,0,30.5,35.3,0,0,"TPC San Antonio - San Antonio, TX",CUT,E,-1.42,-0.15,2.09,-1.04,0.9,-0.52
S. Straka,401056548,8961,87,3,81.2,26.6,Sepp Straka,John Deere Classic,7/14/2019,2019,26,3,2,93,109.8,0,1,"TPC Deere Run - Silvis, IL",T26,-12,0.56,0.18,0.3,0.32,0.8,1.36
S. Straka,401056549,8961,28,0,26.1,15,Sepp Straka,Travelers Championship,6/23/2019,2019,NA,0,0,28,41.1,0,0,"TPC River Highlands - Cromwell, CT",CUT,-1,-2.95,0.56,1.42,0.95,2.93,-0.02
S. Straka,401056550,8961,26,3,20.8,21.2,Sepp Straka,Wells Fargo Championship,5/5/2019,2019,NA,0,0,29,42,0,0,"Quail Hollow - Charlotte, NC",CUT,4,-1.2,-0.35,0.42,0.22,0.29,-0.91
S. Straka,401056551,8961,76,6,72.9,24.5,Sepp Straka,AT&T Byron Nelson,5/12/2019,2019,29,3,2,85,99.4,0,1,"Trinity Forest - Dallas, TX",T29,-11,0.54,-0.85,0.94,0.43,0.52,1.06
S. Straka,401056555,8961,46,3,41.7,15.4,Sepp Straka,RBC Canadian Open,6/9/2019,2019,60,0,0,49,57.1,0,1,"Hamilton - Hamilton, Ontario, Canada",T60,1,-1.42,0.04,0.36,0.54,0.94,-0.48
S. Straka,401056557,8961,88,3,86.4,40.8,Sepp Straka,Rocket Mortgage Classic,6/30/2019,2019,11,6,5,97,132.2,0,1,"Detroit Golf Club - Detroit, MI",NA,NA,NA,NA,NA,NA,NA,NA
S. Straka,401056558,8961,35,3,29.5,19.2,Sepp Straka,3M Open,7/7/2019,2019,NA,0,0,38,48.7,0,0,"TPC Twin Cities - Blaine, MN",CUT,-1,-1.17,-0.33,-0.53,1.4,0.53,-0.63
S. Stricker,3744,412,64,6,61.9,12.1,Steve Stricker,Waste Management Phoenix Open,2/4/2018,2018,31,2,1,72,75,0,1,"TPC Scottsdale - Scottsdale, AZ",T31,-7,-0.29,0.58,0.31,0.42,1.31,1.01
S. Stricker,3745,412,68.5,3,61.4,10.8,Steve Stricker,AT&T Pebble Beach Pro-Am,2/11/2018,2018,26,3,2,74.5,74.2,0,1,"Pebble Beach - Pebble Beach, CA",T26,-7,-0.76,-0.15,-0.17,0.26,-0.06,-0.82
S. Stricker,3756,412,30.5,3,28.7,9.9,Steve Stricker,Houston Open,4/1/2018,2018,NA,0,0,33.5,38.6,0,0,"Redstone Golf Club, Houston, TX",CUT,-2,-1.01,-0.63,0.82,0.23,0.42,-0.59
S. Stricker,3771,412,63.5,0,57.5,15.2,Steve Stricker,Valspar Championship,3/11/2018,2018,12,6,5,69.5,77.7,0,1,"Innisbrook - Palm Harbor, FL",T12,-4,1.12,0.12,0.33,0.14,0.59,1.71
S. Stricker,401025250,412,79,3,73.9,40,Steve Stricker,The Players Championship,5/13/2018,2018,23,4,3,86,116.9,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",T23,-9,0.25,0.1,1.2,-0.03,1.27,1.52
S. Stricker,401025252,412,69.5,0,63,14.8,Steve Stricker,Fort Worth Invitational,5/27/2018,2018,32,2,1,71.5,78.8,0,1,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
S. Stricker,401025254,412,62.5,3,58.4,14.9,Steve Stricker,FedEx St. Jude Classic,6/10/2018,2018,18,5,4,70.5,77.3,0,1,"TPC Southwind, Memphis, TN",T18,-5,0.24,1.34,0.1,0.01,1.46,1.7
S. Stricker,401025255,412,38,0,27.3,15.6,Steve Stricker,U.S. Open,6/17/2018,2018,20,5,4,43,46.9,1,1,"Shinnecock - Southampton, NY",NA,NA,NA,NA,NA,NA,NA,NA
S. Stricker,401025258,412,74.5,6,71.9,16.6,Steve Stricker,John Deere Classic,7/15/2018,2018,43,1,0,81.5,88.5,0,1,"TPC Deere Run - Silvis, IL",T43,-10,0.99,-0.27,0.21,-0.24,-0.3,0.69
S. Stricker,401025260,412,76.5,0,71.3,25.4,Steve Stricker,RBC Canadian Open,7/29/2018,2018,50,1,0,77.5,96.7,0,1,"Glen Abbey - Oakville, Ontario, Canada",T50,-8,-0.95,0.82,0.6,-0.12,1.31,0.36
S. Stricker,401025264,412,32.5,0,28,15,Steve Stricker,Wyndham Championship,8/29/2018,2018,NA,0,0,32.5,43,0,0,"Sedgefield - Greensboro, NC",CUT,-1,-0.53,0.14,-0.41,0.5,0.23,-0.31
S. Stricker,401056513,412,26.5,6,22.6,7.4,Steve Stricker,Waste Management Phoenix Open,2/3/2019,2019,NA,0,0,32.5,30,0,0,"TPC Scottsdale - Scottsdale, AZ",CUT,1,-1.08,0.06,0.57,-0.55,0.08,-1
S. Stricker,401056514,412,30,0,26.8,4.6,Steve Stricker,AT&T Pebble Beach Pro-Am,2/11/2019,2019,NA,0,0,30,31.4,0,0,"Spyglass Hill - Pebble Beach, CA",MDF,-2,0.34,1.42,0.85,0.6,2.87,3.21
S. Stricker,401056521,412,51.5,0,44.3,21.8,Steve Stricker,Arnold Palmer Invitational Pres. by Mastercard,3/10/2019,2019,58,0,0,51.5,66.1,0,1,"Bay Hill - Orlando, FL",T58,4,-0.69,1.54,-1.18,-0.35,0.01,-0.68
S. Stricker,401056523,412,20.5,0,18.3,5,Steve Stricker,Valspar Championship,3/24/2019,2019,NA,0,0,20.5,23.3,0,0,"Innisbrook - Palm Harbor, FL",CUT,2,-1.52,0.22,0.6,0.82,1.64,0.12
S. Stricker,401056552,412,21,0,15.5,10,Steve Stricker,PGA Championship,5/19/2019,2019,NA,0,0,21,25.5,1,0,"Bethpage - Farmingdale, NY",CUT,5,-0.98,1.31,0.62,-1.11,0.83,-0.15
S. Stricker,401056554,412,62.5,0,58.4,20.8,Steve Stricker,The Memorial Tournament pres. by Nationwide,6/2/2019,2019,22,4,3,66.5,82.2,0,1,"Muirfield Village - Dublin, OH",T22,-5,0.25,0.66,0.36,0.04,1.06,1.31
T. Aswegen,3743,3295,48.5,3,48.8,19.8,Tyrone Van Aswegen,CareerBuilder Challenge,1/21/2018,2018,NA,0,0,51.5,68.6,0,0,"PGA West - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3744,3295,49,0,41.6,10.6,Tyrone Van Aswegen,Waste Management Phoenix Open,2/4/2018,2018,69,0,0,49,52.2,0,1,"TPC Scottsdale - Scottsdale, AZ",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3745,3295,68.5,0,62.8,19.2,Tyrone Van Aswegen,AT&T Pebble Beach Pro-Am,2/11/2018,2018,26,3,2,71.5,84,0,1,"Pebble Beach - Pebble Beach, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3746,3295,23,0,20.9,5,Tyrone Van Aswegen,Farmers Insurance Open,1/30/2018,2018,NA,0,0,23,25.9,0,0,"Torrey Pines - La Jolla, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3748,3295,46.5,3,36.6,1.2,Tyrone Van Aswegen,Genesis Open,2/18/2018,2018,68,0,0,49.5,37.8,0,1,"Riviera - Pacific Palisades, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3749,3295,37,3,23.3,6.2,Tyrone Van Aswegen,The Honda Classic,2/25/2018,2018,68,0,0,40,29.5,0,1,"PGA National - Palm Beach Gardens, FL",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3750,3295,57,3,44.1,30.8,Tyrone Van Aswegen,Arnold Palmer Invitational Pres. by Mastercard,3/18/2018,2018,72,0,0,60,74.9,0,1,"Bay Hill - Orlando, FL",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3756,3295,71,0,67.7,22.6,Tyrone Van Aswegen,Houston Open,4/1/2018,2018,32,2,1,73,91.3,0,1,"Redstone Golf Club, Houston, TX",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3763,3295,68.5,3,62.8,31,Tyrone Van Aswegen,Sanderson Farms Championship,10/29/2017,2018,25,4,3,75.5,96.8,0,1,"Country Club of Jackson - Jackson, MS",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3768,3295,24.5,0,17.2,19,Tyrone Van Aswegen,Shriners Hospital for Children Open,11/5/2017,2018,NA,0,0,24.5,36.2,0,0,"TPC Summerlin - Las Vegas, NV",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3768,3295,24.5,0,17.2,19,Tyrone Van Aswegen,Shriners Hospital for Children Open,11/5/2017,2018,NA,0,0,24.5,36.2,0,0,"TPC Summerlin - Las Vegas, NV",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3771,3295,59.5,3,53.9,15.1,Tyrone Van Aswegen,Valspar Championship,3/11/2018,2018,28,3,2,65.5,71,0,1,"Innisbrook - Palm Harbor, FL",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3776,3295,64,3,61.9,10.8,Tyrone Van Aswegen,OHL Classic at Mayakoba,11/12/2017,2018,25,4,3,71,75.7,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3777,3295,72,0,69.3,29.2,Tyrone Van Aswegen,Safeway Open,10/8/2017,2018,9,8,7,80,105.5,0,1,"Silverado - Napa, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3781,3295,64.5,0,61.5,15.2,Tyrone Van Aswegen,The RSM Classic,11/19/2017,2018,45,1,0,65.5,76.7,0,1,"Sea Island - Sea Island, GA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,3781,3295,64.5,0,61.5,15.2,Tyrone Van Aswegen,The RSM Classic,11/19/2017,2018,45,1,0,65.5,76.7,0,1,"Sea Island - Sea Island, GA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025246,3295,58.5,0,57.1,10.2,Tyrone Van Aswegen,RBC Heritage,4/15/2018,2018,23,4,3,62.5,70.3,0,1,"Harbour Town - Hilton Head, SC",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025247,3295,16,0,10.3,5.6,Tyrone Van Aswegen,Valero Texas Open,4/22/2018,2018,NA,0,0,16,15.9,0,0,"TPC San Antonio - San Antonio, TX",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025249,3295,24.5,0,19.6,5.6,Tyrone Van Aswegen,Wells Fargo Championship,5/6/2018,2018,NA,0,0,24.5,25.2,0,0,"Quail Hollow - Charlotte, NC",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025249,3295,24.5,0,19.6,5.6,Tyrone Van Aswegen,Wells Fargo Championship,5/6/2018,2018,NA,0,0,24.5,25.2,0,0,"Quail Hollow - Charlotte, NC",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025250,3295,68,6,59.6,12.6,Tyrone Van Aswegen,The Players Championship,5/13/2018,2018,66,0,0,74,72.2,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025251,3295,25.5,0,21,5,Tyrone Van Aswegen,AT&T Byron Nelson,5/20/2018,2018,NA,0,0,25.5,26,0,0,"Trinity Forest - Dallas, TX",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025252,3295,63,0,60.3,9.6,Tyrone Van Aswegen,Fort Worth Invitational,5/27/2018,2018,14,6,5,69,74.9,0,1,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025254,3295,27.5,3,21.7,15.2,Tyrone Van Aswegen,FedEx St. Jude Classic,6/10/2018,2018,NA,0,0,30.5,36.9,0,0,"TPC Southwind, Memphis, TN",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025256,3295,22,0,17,10.6,Tyrone Van Aswegen,Travelers Championship,6/24/2018,2018,NA,0,0,22,27.6,0,0,"TPC River Highlands - Cromwell, CT",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025258,3295,27.5,0,24.1,9.6,Tyrone Van Aswegen,John Deere Classic,7/15/2018,2018,NA,0,0,27.5,33.7,0,0,"TPC Deere Run - Silvis, IL",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025260,3295,37.5,0,33.2,5.2,Tyrone Van Aswegen,RBC Canadian Open,7/29/2018,2018,NA,0,0,37.5,38.4,0,0,"Glen Abbey - Oakville, Ontario, Canada",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025262,3295,60.5,3,56.4,21.2,Tyrone Van Aswegen,Barracuda Championship,8/5/2018,2018,37,2,1,65.5,78.6,0,1,"Montreux - Reno, NV",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025264,3295,32.5,3,29.3,15.2,Tyrone Van Aswegen,Wyndham Championship,8/29/2018,2018,NA,0,0,35.5,44.5,0,0,"Sedgefield - Greensboro, NC",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025270,3295,22.5,0,16.5,5.6,Tyrone Van Aswegen,Quicken Loans National,7/1/2018,2018,NA,0,0,22.5,22.1,0,0,"TPC Potomac - Potomac, MD",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401025271,3295,34,0,29.1,0,Tyrone Van Aswegen,Barbasol Championship,7/23/2018,2018,NA,0,0,34,29.1,0,0,"Keene Trace - Nicholasville, KY",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056252,3295,62.5,3,53.5,0.3,Tyrone Van Aswegen,Safeway Open,10/7/2018,2019,66,0,0,65.5,53.8,0,1,"Silverado - Napa, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056503,3295,17,0,11.8,5,Tyrone Van Aswegen,Sanderson Farms Championship,10/28/2018,2019,NA,0,0,17,16.8,0,0,"Country Club of Jackson - Jackson, MS",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056506,3295,32,0,28.5,16.2,Tyrone Van Aswegen,The RSM Classic,11/18/2018,2019,NA,0,0,32,44.7,0,0,"Sea Island - Sea Island, GA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056506,3295,32,0,28.5,16.2,Tyrone Van Aswegen,The RSM Classic,11/18/2018,2019,NA,0,0,32,44.7,0,0,"Sea Island - Sea Island, GA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056511,3295,38,0,36.4,5.2,Tyrone Van Aswegen,Desert Classic,1/20/2019,2019,NA,0,0,38,41.6,0,0,"La Quinta CC - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056514,3295,36,0,31.3,1.8,Tyrone Van Aswegen,AT&T Pebble Beach Pro-Am,2/11/2019,2019,NA,0,0,36,33.1,0,0,"Spyglass Hill - Pebble Beach, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056517,3295,28,0,21.2,16.2,Tyrone Van Aswegen,Puerto Rico Open,2/24/2019,2019,NA,0,0,28,37.4,0,0,"Coco Beach - Rio Grande, Puero Rico",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056525,3295,66,0,61.2,5,Tyrone Van Aswegen,Corales Puntacana Resort & Club Championship,3/31/2019,2019,44,1,0,67,66.2,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056548,3295,34.5,0,30,10.8,Tyrone Van Aswegen,John Deere Classic,7/14/2019,2019,NA,0,0,34.5,40.8,0,0,"TPC Deere Run - Silvis, IL",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056551,3295,29,0,25.2,0.6,Tyrone Van Aswegen,AT&T Byron Nelson,5/12/2019,2019,NA,0,0,29,25.8,0,0,"Trinity Forest - Dallas, TX",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056553,3295,56,0,49.8,11.2,Tyrone Van Aswegen,Charles Schwab Challenge,5/26/2019,2019,29,3,2,59,63,0,1,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056555,3295,29,0,23.9,5,Tyrone Van Aswegen,RBC Canadian Open,6/9/2019,2019,NA,0,0,29,28.9,0,0,"Hamilton - Hamilton, Ontario, Canada",NA,NA,NA,NA,NA,NA,NA,NA
T. Aswegen,401056558,3295,69,3,67.1,15.8,Tyrone Van Aswegen,3M Open,7/7/2019,2019,53,0,0,72,82.9,0,1,"TPC Twin Cities - Blaine, MN",NA,NA,NA,NA,NA,NA,NA,NA
T. Duncan,3743,9569,31.5,0,30.2,15,Tyler Duncan,CareerBuilder Challenge,1/21/2018,2018,NA,0,0,31.5,45.2,0,0,"PGA West - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
T. Duncan,3744,9569,20,0,14,5,Tyler Duncan,Waste Management Phoenix Open,2/4/2018,2018,NA,0,0,20,19,0,0,"TPC Scottsdale - Scottsdale, AZ",CUT,6,-3.09,-0.88,0.46,-0.01,-0.44,-3.53
T. Duncan,3745,9569,33,0,24.3,10,Tyler Duncan,AT&T Pebble Beach Pro-Am,2/11/2018,2018,NA,0,0,33,34.3,0,0,"Pebble Beach - Pebble Beach, CA",CUT,6,-1.28,0.27,-0.26,0.58,0.58,-0.69
T. Duncan,3746,9569,32,3,27.4,15.2,Tyler Duncan,Farmers Insurance Open,1/30/2018,2018,NA,0,0,35,42.6,0,0,"Torrey Pines - La Jolla, CA",CUT,E,-1.38,-1.75,0.86,-0.11,-1,-2.38
T. Duncan,3748,9569,15,0,6.4,5.6,Tyler Duncan,Genesis Open,2/18/2018,2018,NA,0,0,15,12,0,0,"Riviera - Pacific Palisades, CA",CUT,10,-1.61,-0.69,-1.88,0.35,-2.22,-3.83
T. Duncan,3749,9569,51.5,3,44.2,11.8,Tyler Duncan,The Honda Classic,2/25/2018,2018,24,4,3,58.5,59,0,1,"PGA National - Palm Beach Gardens, FL",T24,3,0.94,-0.64,0.75,0.24,0.35,1.29
T. Duncan,3750,9569,27,0,22.2,9.6,Tyler Duncan,Arnold Palmer Invitational Pres. by Mastercard,3/18/2018,2018,NA,0,0,27,31.8,0,0,"Bay Hill - Orlando, FL",CUT,2,-1.14,0.14,0.08,0.05,0.27,-0.87
T. Duncan,3756,9569,74,0,68.7,19.2,Tyler Duncan,Houston Open,4/1/2018,2018,52,0,0,74,87.9,0,1,"Redstone Golf Club, Houston, TX",T52,-7,-0.74,-0.31,1.14,0.31,1.14,0.4
T. Duncan,3763,9569,31,0,25.8,14.6,Tyler Duncan,Sanderson Farms Championship,10/29/2017,2018,NA,0,0,31,40.4,0,0,"Country Club of Jackson - Jackson, MS",CUT,E,-0.39,-0.3,0.01,0.28,-0.01,-0.4
T. Duncan,3768,9569,20,0,16.4,10.6,Tyler Duncan,Shriners Hospital for Children Open,11/5/2017,2018,NA,0,0,20,27,0,0,"TPC Summerlin - Las Vegas, NV",CUT,4,-0.39,-0.4,-1.34,0.86,-0.88,-1.27
T. Duncan,3771,9569,17,0,9.4,5.6,Tyler Duncan,Valspar Championship,3/11/2018,2018,NA,0,0,17,15,0,0,"Innisbrook - Palm Harbor, FL",CUT,8,-0.97,-1.85,0.7,-0.3,-1.45,-2.43
T. Duncan,3776,9569,62.5,3,56,10.8,Tyler Duncan,OHL Classic at Mayakoba,11/12/2017,2018,50,1,0,66.5,66.8,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
T. Duncan,3777,9569,89.5,6,82.6,40.6,Tyler Duncan,Safeway Open,10/8/2017,2018,5,14,14,109.5,137.2,0,1,"Silverado - Napa, CA",T5,-11,1.29,0.61,0.04,0.68,1.33,2.62
T. Duncan,3781,9569,74.5,0,70.6,19.8,Tyler Duncan,The RSM Classic,11/19/2017,2018,25,4,3,78.5,93.4,0,1,"Sea Island - Sea Island, GA",T25,-9,-0.68,0.02,0.93,0.58,1.53,0.85
T. Duncan,401025247,9569,24.5,0,19.6,5.6,Tyler Duncan,Valero Texas Open,4/22/2018,2018,NA,0,0,24.5,25.2,0,0,"TPC San Antonio - San Antonio, TX",CUT,3,-1.68,-0.13,1.36,-0.27,0.97,-0.71
T. Duncan,401025249,9569,23,0,18.5,5,Tyler Duncan,Wells Fargo Championship,5/6/2018,2018,NA,0,0,23,23.5,0,0,"Quail Hollow - Charlotte, NC",T84,7,-1.53,-0.56,0.18,0.48,0.1,-1.43
T. Duncan,401025251,9569,78.5,8,74.3,16,Tyler Duncan,AT&T Byron Nelson,5/20/2018,2018,26,3,2,89.5,92.3,0,1,"Trinity Forest - Dallas, TX",T26,-10,-0.77,0.51,1.03,0.17,1.71,0.93
T. Duncan,401025252,9569,55,3,48.3,7.4,Tyler Duncan,Fort Worth Invitational,5/27/2018,2018,71,0,0,58,55.7,0,1,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
T. Duncan,401025254,9569,59.5,0,53.8,11.2,Tyler Duncan,FedEx St. Jude Classic,6/10/2018,2018,37,2,1,61.5,66,0,1,"TPC Southwind, Memphis, TN",T37,-2,-0.25,-0.04,0.63,0.6,1.19,0.94
T. Duncan,401025255,9569,34.5,0,18.4,15,Tyler Duncan,U.S. Open,6/17/2018,2018,56,0,0,34.5,33.4,1,1,"Shinnecock - Southampton, NY",NA,NA,NA,NA,NA,NA,NA,NA
T. Duncan,401025256,9569,67,5,64.1,15.2,Tyler Duncan,Travelers Championship,6/24/2018,2018,33,2,1,74,80.3,0,1,"TPC River Highlands - Cromwell, CT",T33,-7,-0.38,-0.02,0.66,0.93,1.57,1.19
